"Step","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700377794__DiagGaussianDistribution-Tanh-num-steps-1024 - train/return","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700377794__DiagGaussianDistribution-Tanh-num-steps-1024 - train/return__MIN","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700377794__DiagGaussianDistribution-Tanh-num-steps-1024 - train/return__MAX","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700224042__DiagGaussianDistribution-Tanh - train/return","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700224042__DiagGaussianDistribution-Tanh - train/return__MIN","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700224042__DiagGaussianDistribution-Tanh - train/return__MAX","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700138663__fixed_lr - train/return","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700138663__fixed_lr - train/return__MIN","RoboPianist-debug-CMajorScaleTwoHands-v0__88__1700138663__fixed_lr - train/return__MAX"
"23858","164.87734530950698","164.87734530950698","164.87734530950698","18.33055735102434","18.33055735102434","18.33055735102434","123.50444887690986","123.50444887690986","123.50444887690986"
"24009","149.2013645664082","149.2013645664082","149.2013645664082","-12.632935320576784","-12.632935320576784","-12.632935320576784","127.84871815760708","127.84871815760708","127.84871815760708"
"24160","166.76716648227546","166.76716648227546","166.76716648227546","-9.27962032097965","-9.27962032097965","-9.27962032097965","139.99886790894456","139.99886790894456","139.99886790894456"
"24311","162.0531970351694","162.0531970351694","162.0531970351694","29.467241268727527","29.467241268727527","29.467241268727527","107.4765655669275","107.4765655669275","107.4765655669275"
"24462","160.59613512874415","160.59613512874415","160.59613512874415","27.190587534689033","27.190587534689033","27.190587534689033","140.21695865072172","140.21695865072172","140.21695865072172"
"24613","161.35755327660206","161.35755327660206","161.35755327660206","7.553840897586161","7.553840897586161","7.553840897586161","147.76467798537763","147.76467798537763","147.76467798537763"
"24764","141.79387742154603","141.79387742154603","141.79387742154603","31.447575829390836","31.447575829390836","31.447575829390836","141.31625680360568","141.31625680360568","141.31625680360568"
"24915","149.7211766861342","149.7211766861342","149.7211766861342","8.991083017165971","8.991083017165971","8.991083017165971","135.60457973589885","135.60457973589885","135.60457973589885"
"25066","152.0440114464032","152.0440114464032","152.0440114464032","10.62343737517347","10.62343737517347","10.62343737517347","134.01143797579815","134.01143797579815","134.01143797579815"
"25217","147.84396641667377","147.84396641667377","147.84396641667377","-11.06654102641853","-11.06654102641853","-11.06654102641853","135.9860469428959","135.9860469428959","135.9860469428959"
"25368","154.71382322417034","154.71382322417034","154.71382322417034","-17.624085385219054","-17.624085385219054","-17.624085385219054","132.91151559156333","132.91151559156333","132.91151559156333"
"25519","152.7305937546115","152.7305937546115","152.7305937546115","40.9617625173299","40.9617625173299","40.9617625173299","144.40195965750922","144.40195965750922","144.40195965750922"
"25670","146.28816435395458","146.28816435395458","146.28816435395458","17.333775762062608","17.333775762062608","17.333775762062608","145.88906424701003","145.88906424701003","145.88906424701003"
"25821","135.46740758353582","135.46740758353582","135.46740758353582","14.838130132876369","14.838130132876369","14.838130132876369","143.17021693290027","143.17021693290027","143.17021693290027"
"25972","137.03707329656015","137.03707329656015","137.03707329656015","3.75106782448874","3.75106782448874","3.75106782448874","144.52410226330676","144.52410226330676","144.52410226330676"
"26123","141.6996943483326","141.6996943483326","141.6996943483326","-23.397932903489156","-23.397932903489156","-23.397932903489156","123.3538886675766","123.3538886675766","123.3538886675766"
"26274","138.99584735537033","138.99584735537033","138.99584735537033","-19.69118362699451","-19.69118362699451","-19.69118362699451","142.63900708912598","142.63900708912598","142.63900708912598"
"26425","141.22559868752964","141.22559868752964","141.22559868752964","7.028196984554436","7.028196984554436","7.028196984554436","134.98511419082757","134.98511419082757","134.98511419082757"
"26576","143.3752611622883","143.3752611622883","143.3752611622883","11.619422649420898","11.619422649420898","11.619422649420898","144.87527964775992","144.87527964775992","144.87527964775992"
"26727","142.27789044197579","142.27789044197579","142.27789044197579","8.014127676951041","8.014127676951041","8.014127676951041","131.16663382400188","131.16663382400188","131.16663382400188"
"26878","120.20568439858978","120.20568439858978","120.20568439858978","16.775272607951038","16.775272607951038","16.775272607951038","140.58019239688602","140.58019239688602","140.58019239688602"
"27029","129.27889820049464","129.27889820049464","129.27889820049464","10.525722037058157","10.525722037058157","10.525722037058157","140.5686773704956","140.5686773704956","140.5686773704956"
"27180","121.3920369472163","121.3920369472163","121.3920369472163","-14.872293852577686","-14.872293852577686","-14.872293852577686","144.6197661853572","144.6197661853572","144.6197661853572"
"27331","114.70286155710683","114.70286155710683","114.70286155710683","28.347907328551507","28.347907328551507","28.347907328551507","142.07514861424704","142.07514861424704","142.07514861424704"
"27482","124.55939334944547","124.55939334944547","124.55939334944547","67.04661486974348","67.04661486974348","67.04661486974348","147.76911164298465","147.76911164298465","147.76911164298465"
"27633","126.1328901984054","126.1328901984054","126.1328901984054","32.947576476680254","32.947576476680254","32.947576476680254","149.94683030658302","149.94683030658302","149.94683030658302"
"27784","119.0071354810073","119.0071354810073","119.0071354810073","39.760660680254105","39.760660680254105","39.760660680254105","138.95197199241892","138.95197199241892","138.95197199241892"
"27935","112.8536314593819","112.8536314593819","112.8536314593819","38.1809117176737","38.1809117176737","38.1809117176737","149.21753776792508","149.21753776792508","149.21753776792508"
"28086","122.0688747128421","122.0688747128421","122.0688747128421","57.06226577613184","57.06226577613184","57.06226577613184","149.89741209103286","149.89741209103286","149.89741209103286"
"28237","109.7711652339937","109.7711652339937","109.7711652339937","35.95529026738529","35.95529026738529","35.95529026738529","156.48978648459752","156.48978648459752","156.48978648459752"
"28388","104.54866668214602","104.54866668214602","104.54866668214602","18.15168376740357","18.15168376740357","18.15168376740357","158.07213187958376","158.07213187958376","158.07213187958376"
"28539","115.38520421082066","115.38520421082066","115.38520421082066","-34.912227625644036","-34.912227625644036","-34.912227625644036","151.900801155141","151.900801155141","151.900801155141"
"28690","124.25213261607279","124.25213261607279","124.25213261607279","-43.55250165502708","-43.55250165502708","-43.55250165502708","154.3521699485553","154.3521699485553","154.3521699485553"
"28841","125.3436466044374","125.3436466044374","125.3436466044374","-32.30190031257336","-32.30190031257336","-32.30190031257336","164.0764666675388","164.0764666675388","164.0764666675388"
"28992","110.62476373368582","110.62476373368582","110.62476373368582","-36.52396701462165","-36.52396701462165","-36.52396701462165","153.13669781795647","153.13669781795647","153.13669781795647"
"29143","98.77508855332441","98.77508855332441","98.77508855332441","17.584626663258824","17.584626663258824","17.584626663258824","156.6752379812798","156.6752379812798","156.6752379812798"
"29294","128.91528713209257","128.91528713209257","128.91528713209257","31.876125958669768","31.876125958669768","31.876125958669768","172.73029404418628","172.73029404418628","172.73029404418628"
"29445","115.35751161481376","115.35751161481376","115.35751161481376","-2.007201244034423","-2.007201244034423","-2.007201244034423","175.11298299200152","175.11298299200152","175.11298299200152"
"29596","124.98206341681744","124.98206341681744","124.98206341681744","16.59129617946984","16.59129617946984","16.59129617946984","177.4866942033512","177.4866942033512","177.4866942033512"
"29747","109.14242595095148","109.14242595095148","109.14242595095148","-14.913056896049946","-14.913056896049946","-14.913056896049946","160.69385029338264","160.69385029338264","160.69385029338264"
"29898","118.23375111847854","118.23375111847854","118.23375111847854","49.258634254803766","49.258634254803766","49.258634254803766","175.19020072536935","175.19020072536935","175.19020072536935"
"30049","94.54238154304622","94.54238154304622","94.54238154304622","-0.771271207505841","-0.771271207505841","-0.771271207505841","162.66608913320522","162.66608913320522","162.66608913320522"
"30200","109.23497783101507","109.23497783101507","109.23497783101507","-10.694700391196555","-10.694700391196555","-10.694700391196555","159.76487233483135","159.76487233483135","159.76487233483135"
"30351","108.83884405086474","108.83884405086474","108.83884405086474","32.303733058132416","32.303733058132416","32.303733058132416","169.7947967431011","169.7947967431011","169.7947967431011"
"30502","109.05414061425095","109.05414061425095","109.05414061425095","18.709836050187093","18.709836050187093","18.709836050187093","174.75650014759844","174.75650014759844","174.75650014759844"
"30653","98.68303118285152","98.68303118285152","98.68303118285152","49.68575929942539","49.68575929942539","49.68575929942539","165.7490859766575","165.7490859766575","165.7490859766575"
"30804","109.58548309670176","109.58548309670176","109.58548309670176","60.05759014129417","60.05759014129417","60.05759014129417","161.5393447183593","161.5393447183593","161.5393447183593"
"30955","101.05837813488685","101.05837813488685","101.05837813488685","33.26447240291032","33.26447240291032","33.26447240291032","155.298592899948","155.298592899948","155.298592899948"
"31106","100.80508551037032","100.80508551037032","100.80508551037032","6.903753658421683","6.903753658421683","6.903753658421683","147.6099976335555","147.6099976335555","147.6099976335555"
"31257","109.99979310115549","109.99979310115549","109.99979310115549","3.473610225163811","3.473610225163811","3.473610225163811","149.33260817402586","149.33260817402586","149.33260817402586"
"31408","96.43802648639914","96.43802648639914","96.43802648639914","-30.90014019135171","-30.90014019135171","-30.90014019135171","152.46027645038248","152.46027645038248","152.46027645038248"
"31559","104.77502352026002","104.77502352026002","104.77502352026002","8.334172460274","8.334172460274","8.334172460274","165.64246711810935","165.64246711810935","165.64246711810935"
"31710","99.39048699685037","99.39048699685037","99.39048699685037","-25.863899031908495","-25.863899031908495","-25.863899031908495","170.7194638450281","170.7194638450281","170.7194638450281"
"31861","101.41639640484543","101.41639640484543","101.41639640484543","18.622471336259522","18.622471336259522","18.622471336259522","177.17945082219603","177.17945082219603","177.17945082219603"
"32012","109.68484212224081","109.68484212224081","109.68484212224081","-9.701714359270566","-9.701714359270566","-9.701714359270566","163.31802529385845","163.31802529385845","163.31802529385845"
"32163","101.11808168557974","101.11808168557974","101.11808168557974","-4.198866664552149","-4.198866664552149","-4.198866664552149","175.09800388350305","175.09800388350305","175.09800388350305"
"32314","108.800631754589","108.800631754589","108.800631754589","-11.833013478787617","-11.833013478787617","-11.833013478787617","172.86930893239145","172.86930893239145","172.86930893239145"
"32465","102.88106666160033","102.88106666160033","102.88106666160033","23.959727164399204","23.959727164399204","23.959727164399204","174.41555756714968","174.41555756714968","174.41555756714968"
"32616","109.05376150021509","109.05376150021509","109.05376150021509","-13.528518573905224","-13.528518573905224","-13.528518573905224","174.67042132423893","174.67042132423893","174.67042132423893"
"32767","104.39857538013062","104.39857538013062","104.39857538013062","-8.544765037478605","-8.544765037478605","-8.544765037478605","179.61107081851057","179.61107081851057","179.61107081851057"
"32918","105.63182373627319","105.63182373627319","105.63182373627319","0.06073205211100635","0.06073205211100635","0.06073205211100635","165.71754348357481","165.71754348357481","165.71754348357481"
"33069","88.70618989608768","88.70618989608768","88.70618989608768","-10.028905491835859","-10.028905491835859","-10.028905491835859","168.06997064228707","168.06997064228707","168.06997064228707"
"33220","118.99937203773392","118.99937203773392","118.99937203773392","11.333529020363365","11.333529020363365","11.333529020363365","176.37525791525445","176.37525791525445","176.37525791525445"
"33371","109.81110603322739","109.81110603322739","109.81110603322739","11.40977727911173","11.40977727911173","11.40977727911173","184.81667820275078","184.81667820275078","184.81667820275078"
"33522","105.34506266675785","105.34506266675785","105.34506266675785","-7.451601663208081","-7.451601663208081","-7.451601663208081","169.2616455672725","169.2616455672725","169.2616455672725"
"33673","103.26927255034167","103.26927255034167","103.26927255034167","10.129765644816919","10.129765644816919","10.129765644816919","182.57639005340314","182.57639005340314","182.57639005340314"
"33824","105.62055404492807","105.62055404492807","105.62055404492807","6.47494801075616","6.47494801075616","6.47494801075616","179.70747166009855","179.70747166009855","179.70747166009855"
"33975","124.67240351197802","124.67240351197802","124.67240351197802","1.8978254520049578","1.8978254520049578","1.8978254520049578","182.66890290860715","182.66890290860715","182.66890290860715"
"34126","106.18998216577842","106.18998216577842","106.18998216577842","69.19309898651719","69.19309898651719","69.19309898651719","160.4622175988584","160.4622175988584","160.4622175988584"
"34277","118.21897169508526","118.21897169508526","118.21897169508526","3.2894995930308095","3.2894995930308095","3.2894995930308095","171.43982100254684","171.43982100254684","171.43982100254684"
"34428","105.20506556306267","105.20506556306267","105.20506556306267","17.19004801724037","17.19004801724037","17.19004801724037","172.8679609456498","172.8679609456498","172.8679609456498"
