"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"336053","2030.480564000555","2030.480564000555","2030.480564000555"
"336822","2037.7805126888966","2037.7805126888966","2037.7805126888966"
"337591","2037.6452429377746","2037.6452429377746","2037.6452429377746"
"338360","2037.4724278997103","2037.4724278997103","2037.4724278997103"
"339129","2030.8126482819011","2030.8126482819011","2030.8126482819011"
"339898","2035.4878036521864","2035.4878036521864","2035.4878036521864"
"340667","2042.4499420188686","2042.4499420188686","2042.4499420188686"
"341436","2044.926810900849","2044.926810900849","2044.926810900849"
"342205","2031.2990319128194","2031.2990319128194","2031.2990319128194"
"342974","2032.6652481849023","2032.6652481849023","2032.6652481849023"
"343743","2045.2177552836831","2045.2177552836831","2045.2177552836831"
"344512","2043.36453821177","2043.36453821177","2043.36453821177"
"345281","2038.5213182796294","2038.5213182796294","2038.5213182796294"
"346050","2042.048443944096","2042.048443944096","2042.048443944096"
"346819","2037.2225112254741","2037.2225112254741","2037.2225112254741"
"347588","2036.5328418532436","2036.5328418532436","2036.5328418532436"
"348357","2036.5695572843695","2036.5695572843695","2036.5695572843695"
"349126","2051.002624171457","2051.002624171457","2051.002624171457"
"349895","2036.7518426545448","2036.7518426545448","2036.7518426545448"
"350664","2050.150984820455","2050.150984820455","2050.150984820455"
"351433","2049.1806871854133","2049.1806871854133","2049.1806871854133"
"352202","2052.301823006083","2052.301823006083","2052.301823006083"
"352971","2037.3589139469934","2037.3589139469934","2037.3589139469934"
"353740","2039.629316075908","2039.629316075908","2039.629316075908"
"354509","2037.5260754146796","2037.5260754146796","2037.5260754146796"
"355278","2037.4243865231954","2037.4243865231954","2037.4243865231954"
"356047","2045.3065091468368","2045.3065091468368","2045.3065091468368"
"356816","2042.4048985551976","2042.4048985551976","2042.4048985551976"
"357585","2048.297148330559","2048.297148330559","2048.297148330559"
"358354","2040.9162839407793","2040.9162839407793","2040.9162839407793"
"359123","2044.86886332087","2044.86886332087","2044.86886332087"
"359892","2046.655650802267","2046.655650802267","2046.655650802267"
"360661","2051.3836053082277","2051.3836053082277","2051.3836053082277"
"361430","2051.00079626916","2051.00079626916","2051.00079626916"
"362199","2033.5581342381113","2033.5581342381113","2033.5581342381113"
"362968","2040.0173874022332","2040.0173874022332","2040.0173874022332"
"363737","2045.8747086745068","2045.8747086745068","2045.8747086745068"
"364506","2035.7569878384477","2035.7569878384477","2035.7569878384477"
"365275","2046.9514861936798","2046.9514861936798","2046.9514861936798"
"366044","2038.5443761266304","2038.5443761266304","2038.5443761266304"
"366813","2039.4682227216415","2039.4682227216415","2039.4682227216415"
"367582","2050.380778924519","2050.380778924519","2050.380778924519"
"368351","2043.9202792024475","2043.9202792024475","2043.9202792024475"
"369120","2053.4601067669214","2053.4601067669214","2053.4601067669214"
"369889","2047.1899403425546","2047.1899403425546","2047.1899403425546"
"370658","2050.3966891602586","2050.3966891602586","2050.3966891602586"
"371427","2049.7773019921174","2049.7773019921174","2049.7773019921174"
"372196","2036.8648765421528","2036.8648765421528","2036.8648765421528"
"372965","2038.2243666577554","2038.2243666577554","2038.2243666577554"
"373734","2051.922349861506","2051.922349861506","2051.922349861506"
"374503","2063.7065441751224","2063.7065441751224","2063.7065441751224"
"375272","2059.8984621661752","2059.8984621661752","2059.8984621661752"
"376041","2055.273504323184","2055.273504323184","2055.273504323184"
"376810","2053.3901244523195","2053.3901244523195","2053.3901244523195"
"377579","2049.7457806006028","2049.7457806006028","2049.7457806006028"
"378348","2045.4851882032722","2045.4851882032722","2045.4851882032722"
"379117","2041.4935614426602","2041.4935614426602","2041.4935614426602"
"379886","2052.502110973625","2052.502110973625","2052.502110973625"
"380655","2047.8895426659624","2047.8895426659624","2047.8895426659624"
"381424","2043.5475850037992","2043.5475850037992","2043.5475850037992"
"382193","2050.2718437517856","2050.2718437517856","2050.2718437517856"
"382962","2055.356114896069","2055.356114896069","2055.356114896069"
"383731","2043.668738977793","2043.668738977793","2043.668738977793"
"384500","2038.444650396281","2038.444650396281","2038.444650396281"
"385269","2048.9479907730074","2048.9479907730074","2048.9479907730074"
"386038","2053.548203649801","2053.548203649801","2053.548203649801"
"386807","2053.5592615535616","2053.5592615535616","2053.5592615535616"
"387576","2053.287331227956","2053.287331227956","2053.287331227956"
"388345","2054.1653121923787","2054.1653121923787","2054.1653121923787"
"389114","2053.8679476776415","2053.8679476776415","2053.8679476776415"
"389883","2055.2113224143927","2055.2113224143927","2055.2113224143927"
"390652","2045.2005771741092","2045.2005771741092","2045.2005771741092"
"391421","2055.9255946863746","2055.9255946863746","2055.9255946863746"
"392190","2050.0052925808877","2050.0052925808877","2050.0052925808877"
"392959","2045.5297788043285","2045.5297788043285","2045.5297788043285"
"393728","2056.9899896935044","2056.9899896935044","2056.9899896935044"
"394497","2057.3230427146955","2057.3230427146955","2057.3230427146955"
"395266","2053.7674123058337","2053.7674123058337","2053.7674123058337"
"396035","2043.5778537774074","2043.5778537774074","2043.5778537774074"
"396804","2051.7056873726324","2051.7056873726324","2051.7056873726324"
"397573","2061.579431645049","2061.579431645049","2061.579431645049"
"398342","2043.6176051680645","2043.6176051680645","2043.6176051680645"
"399111","2064.797731611795","2064.797731611795","2064.797731611795"
"399880","2044.2180315755277","2044.2180315755277","2044.2180315755277"
"400649","2058.7552433665683","2058.7552433665683","2058.7552433665683"
"401418","2051.851347587478","2051.851347587478","2051.851347587478"
"402187","2060.24615448434","2060.24615448434","2060.24615448434"
"402956","2051.7055433473747","2051.7055433473747","2051.7055433473747"
"403725","2056.774303313171","2056.774303313171","2056.774303313171"
"404494","2063.206261351389","2063.206261351389","2063.206261351389"
"405263","2061.6967520378475","2061.6967520378475","2061.6967520378475"
"406032","2054.1840555751023","2054.1840555751023","2054.1840555751023"
"406801","2059.076866669259","2059.076866669259","2059.076866669259"
"407570","2051.061467695255","2051.061467695255","2051.061467695255"
"408339","2055.707583890861","2055.707583890861","2055.707583890861"
"409108","2060.700428658219","2060.700428658219","2060.700428658219"
"409877","2057.69901868829","2057.69901868829","2057.69901868829"
"410646","2055.023059539366","2055.023059539366","2055.023059539366"
"411415","2051.576114841829","2051.576114841829","2051.576114841829"
"412184","2058.8825355286776","2058.8825355286776","2058.8825355286776"
"412953","2066.4557346036736","2066.4557346036736","2066.4557346036736"
"413722","2067.713957181087","2067.713957181087","2067.713957181087"
"414491","2056.1115321415323","2056.1115321415323","2056.1115321415323"
"415260","2047.6443531941147","2047.6443531941147","2047.6443531941147"
"416029","2050.8117206910592","2050.8117206910592","2050.8117206910592"
"416798","2055.3316654828764","2055.3316654828764","2055.3316654828764"
"417567","2055.559983036199","2055.559983036199","2055.559983036199"
"418336","2057.2550418087144","2057.2550418087144","2057.2550418087144"
"419105","2053.7135292629114","2053.7135292629114","2053.7135292629114"
"419874","2069.6035263616063","2069.6035263616063","2069.6035263616063"
"420643","2055.6437457217953","2055.6437457217953","2055.6437457217953"
"421412","2069.071321471151","2069.071321471151","2069.071321471151"
"422181","2050.5298576638606","2050.5298576638606","2050.5298576638606"
"422950","2062.953111201359","2062.953111201359","2062.953111201359"
"423719","2065.8357066036892","2065.8357066036892","2065.8357066036892"
"424488","2059.5378169991245","2059.5378169991245","2059.5378169991245"
"425257","2061.340730685633","2061.340730685633","2061.340730685633"
"426026","2062.2404740005218","2062.2404740005218","2062.2404740005218"
"426795","2069.307352176863","2069.307352176863","2069.307352176863"
"427564","2060.404468124696","2060.404468124696","2060.404468124696"
"428333","2072.1207347414643","2072.1207347414643","2072.1207347414643"
"429102","2070.221740183111","2070.221740183111","2070.221740183111"
"429871","2064.2624616996736","2064.2624616996736","2064.2624616996736"
"430640","2057.10311152975","2057.10311152975","2057.10311152975"
"431409","2057.216679940324","2057.216679940324","2057.216679940324"
"432178","2061.2035430981487","2061.2035430981487","2061.2035430981487"
"432947","2069.6601470390883","2069.6601470390883","2069.6601470390883"
"433716","2067.171319946382","2067.171319946382","2067.171319946382"
"434485","2066.5269392881164","2066.5269392881164","2066.5269392881164"
"435254","2057.240543541127","2057.240543541127","2057.240543541127"
"436023","2059.0720029886315","2059.0720029886315","2059.0720029886315"
"436792","2062.7246661612035","2062.7246661612035","2062.7246661612035"
"437561","2073.051801093572","2073.051801093572","2073.051801093572"
"438330","2068.210936116711","2068.210936116711","2068.210936116711"
"439099","2068.178172038866","2068.178172038866","2068.178172038866"
"439868","2064.1975526151446","2064.1975526151446","2064.1975526151446"
"440637","2053.4123419139796","2053.4123419139796","2053.4123419139796"
"441406","2071.0515326520135","2071.0515326520135","2071.0515326520135"
"442175","2063.5923881780186","2063.5923881780186","2063.5923881780186"
"442944","2056.782375339398","2056.782375339398","2056.782375339398"
"443713","2071.990851681494","2071.990851681494","2071.990851681494"
"444482","2072.3388833597805","2072.3388833597805","2072.3388833597805"
"445251","2049.546426542052","2049.546426542052","2049.546426542052"
"446020","2058.8771549173202","2058.8771549173202","2058.8771549173202"
"446789","2074.6283965826074","2074.6283965826074","2074.6283965826074"
"447558","2056.4103714559","2056.4103714559","2056.4103714559"
"448327","2066.8392870484217","2066.8392870484217","2066.8392870484217"
"449096","2064.6321024869285","2064.6321024869285","2064.6321024869285"
"449865","2059.794669467841","2059.794669467841","2059.794669467841"
"450634","2069.471328296405","2069.471328296405","2069.471328296405"
"451403","2064.216389619817","2064.216389619817","2064.216389619817"
"452172","2059.1259029510766","2059.1259029510766","2059.1259029510766"
"452941","2065.1330977674265","2065.1330977674265","2065.1330977674265"
"453710","2070.755815780355","2070.755815780355","2070.755815780355"
"454479","2068.7884041769285","2068.7884041769285","2068.7884041769285"
"455248","2063.275886240648","2063.275886240648","2063.275886240648"
"456017","2069.4586165526994","2069.4586165526994","2069.4586165526994"
"456786","2058.7932980464843","2058.7932980464843","2058.7932980464843"
"457555","2063.4296921724945","2063.4296921724945","2063.4296921724945"
"458324","2065.795938144858","2065.795938144858","2065.795938144858"
"459093","2061.9573061936007","2061.9573061936007","2061.9573061936007"
"459862","2064.2856781221185","2064.2856781221185","2064.2856781221185"
"460631","2070.5197844958057","2070.5197844958057","2070.5197844958057"
"461400","2066.8698740671307","2066.8698740671307","2066.8698740671307"
"462169","2068.1301779842847","2068.1301779842847","2068.1301779842847"
"462938","2075.1627746189633","2075.1627746189633","2075.1627746189633"
"463707","2060.751080050955","2060.751080050955","2060.751080050955"
"464476","2059.4720938332894","2059.4720938332894","2059.4720938332894"
"465245","2054.794406639546","2054.794406639546","2054.794406639546"
"466014","2060.912077669492","2060.912077669492","2060.912077669492"
"466783","2076.5274230183445","2076.5274230183445","2076.5274230183445"
"467552","2066.356362943344","2066.356362943344","2066.356362943344"
"468321","2064.7862173009657","2064.7862173009657","2064.7862173009657"
"469090","2073.071499579142","2073.071499579142","2073.071499579142"
"469859","2066.058675468804","2066.058675468804","2066.058675468804"
"470628","2071.231051267785","2071.231051267785","2071.231051267785"
"471397","2070.8789968019128","2070.8789968019128","2070.8789968019128"
"472166","2072.464449333319","2072.464449333319","2072.464449333319"
"472935","2058.1859028842064","2058.1859028842064","2058.1859028842064"
"473704","2074.212805447635","2074.212805447635","2074.212805447635"
"474473","2075.293160259321","2075.293160259321","2075.293160259321"
"475242","2064.2577254251773","2064.2577254251773","2064.2577254251773"
"476011","2054.0494737891613","2054.0494737891613","2054.0494737891613"
"476780","2061.2829198986487","2061.2829198986487","2061.2829198986487"
"477549","2071.8707811482504","2071.8707811482504","2071.8707811482504"
"478318","2068.7412214969645","2068.7412214969645","2068.7412214969645"
"479087","2073.8875395896375","2073.8875395896375","2073.8875395896375"
"479856","2065.701304051677","2065.701304051677","2065.701304051677"
"480625","2075.285679407362","2075.285679407362","2075.285679407362"
"481394","2074.9443871018048","2074.9443871018048","2074.9443871018048"
"482163","2076.500339016518","2076.500339016518","2076.500339016518"
"482932","2065.8630433059925","2065.8630433059925","2065.8630433059925"
"483701","2071.0393723044635","2071.0393723044635","2071.0393723044635"
"484470","2064.7827732342585","2064.7827732342585","2064.7827732342585"
"485239","2069.336978846522","2069.336978846522","2069.336978846522"
