"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700057249.2211816--dipoDroQ-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700057249.2211816--dipoDroQ-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1700057249.2211816--dipoDroQ-clipaction-NocturneOp9No2 - train/return__MAX","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-42-1699883098.0656614--dipo-clipaction-NocturneOp9No2 - train/return__MAX"
"1171187","","","","2191.9943714129854","2191.9943714129854","2191.9943714129854"
"1171956","","","","2188.2128880962155","2188.2128880962155","2188.2128880962155"
"1172725","","","","2203.1414597528346","2203.1414597528346","2203.1414597528346"
"1173494","","","","2185.0357759269477","2185.0357759269477","2185.0357759269477"
"1174263","","","","2183.866860379008","2183.866860379008","2183.866860379008"
"1175032","","","","2179.7837467092127","2179.7837467092127","2179.7837467092127"
"1175801","","","","2199.5327063889195","2199.5327063889195","2199.5327063889195"
"1176570","","","","2190.4056510467703","2190.4056510467703","2190.4056510467703"
"1177339","","","","2190.2273230203177","2190.2273230203177","2190.2273230203177"
"1178108","","","","2190.481563297964","2190.481563297964","2190.481563297964"
"1178877","","","","2193.98486876322","2193.98486876322","2193.98486876322"
"1179646","","","","2197.985389161397","2197.985389161397","2197.985389161397"
"1180415","","","","2184.1148378561793","2184.1148378561793","2184.1148378561793"
"1181184","","","","2197.156315780522","2197.156315780522","2197.156315780522"
"1181953","","","","2188.94138544857","2188.94138544857","2188.94138544857"
"1182722","","","","2200.4915758001753","2200.4915758001753","2200.4915758001753"
"1183491","","","","2191.58927077469","2191.58927077469","2191.58927077469"
"1184260","","","","2194.8335576111526","2194.8335576111526","2194.8335576111526"
"1185029","","","","2186.179064075859","2186.179064075859","2186.179064075859"
"1185798","","","","2185.722158237418","2185.722158237418","2185.722158237418"
"1186567","","","","2185.2960025221873","2185.2960025221873","2185.2960025221873"
"1187336","","","","2188.949381126862","2188.949381126862","2188.949381126862"
"1188105","","","","2178.550536969541","2178.550536969541","2178.550536969541"
"1188874","","","","2198.1572080736105","2198.1572080736105","2198.1572080736105"
"1189643","","","","2196.8475746552995","2196.8475746552995","2196.8475746552995"
"1190412","","","","2188.7313898489233","2188.7313898489233","2188.7313898489233"
"1191181","","","","2185.1509585871536","2185.1509585871536","2185.1509585871536"
"1191950","","","","2192.960074797377","2192.960074797377","2192.960074797377"
"1192719","","","","2202.705285823187","2202.705285823187","2202.705285823187"
"1193488","","","","2202.36618488047","2202.36618488047","2202.36618488047"
"1194257","","","","2200.915978007494","2200.915978007494","2200.915978007494"
"1195026","","","","2197.2744202922513","2197.2744202922513","2197.2744202922513"
"1195795","","","","2185.822586662163","2185.822586662163","2185.822586662163"
"1196564","","","","2202.7320581820563","2202.7320581820563","2202.7320581820563"
"1197333","","","","2189.607097983425","2189.607097983425","2189.607097983425"
"1198102","","","","2185.8488936318686","2185.8488936318686","2185.8488936318686"
"1198871","","","","2187.5924850483116","2187.5924850483116","2187.5924850483116"
"1199640","","","","2200.4132584991225","2200.4132584991225","2200.4132584991225"
"1200409","","","","2184.5727432773265","2184.5727432773265","2184.5727432773265"
"1201178","","","","2191.318928752752","2191.318928752752","2191.318928752752"
"1201947","","","","2194.473002886423","2194.473002886423","2194.473002886423"
"1202716","","","","2188.689857313525","2188.689857313525","2188.689857313525"
"1203485","","","","2194.068620835391","2194.068620835391","2194.068620835391"
"1204254","","","","2185.730658734531","2185.730658734531","2185.730658734531"
"1205023","","","","2197.248418284367","2197.248418284367","2197.248418284367"
"1205792","","","","2180.141827440231","2180.141827440231","2180.141827440231"
"1206561","","","","2193.685512487578","2193.685512487578","2193.685512487578"
"1207330","","","","2191.577856281788","2191.577856281788","2191.577856281788"
"1208099","","","","2179.6103974035673","2179.6103974035673","2179.6103974035673"
"1208868","","","","2192.0342635466413","2192.0342635466413","2192.0342635466413"
"1209637","","","","2184.336199371181","2184.336199371181","2184.336199371181"
"1210406","","","","2195.3025235779496","2195.3025235779496","2195.3025235779496"
"1211175","","","","2198.376806163361","2198.376806163361","2198.376806163361"
"1211944","","","","2184.3663055669467","2184.3663055669467","2184.3663055669467"
"1212713","","","","2191.849740367302","2191.849740367302","2191.849740367302"
"1213482","","","","2183.600704231308","2183.600704231308","2183.600704231308"
"1214251","","","","2188.4029439983997","2188.4029439983997","2188.4029439983997"
"1215020","","","","2189.138804123284","2189.138804123284","2189.138804123284"
"1215789","","","","2197.1837737929873","2197.1837737929873","2197.1837737929873"
"1216558","","","","2186.5105257698674","2186.5105257698674","2186.5105257698674"
"1217327","","","","2205.167153595902","2205.167153595902","2205.167153595902"
"1218096","","","","2193.4913083618026","2193.4913083618026","2193.4913083618026"
"1218865","","","","2206.181618996238","2206.181618996238","2206.181618996238"
"1219634","","","","2202.9563342802485","2202.9563342802485","2202.9563342802485"
"1220403","","","","2188.4290164660656","2188.4290164660656","2188.4290164660656"
"1221172","","","","2199.9868376290838","2199.9868376290838","2199.9868376290838"
"1221941","","","","2200.9074047252557","2200.9074047252557","2200.9074047252557"
"1222710","","","","2190.3131907711727","2190.3131907711727","2190.3131907711727"
"1223479","","","","2186.5149266583994","2186.5149266583994","2186.5149266583994"
"1224248","","","","2208.980379721996","2208.980379721996","2208.980379721996"
"1225017","","","","2192.898924240147","2192.898924240147","2192.898924240147"
"1225786","","","","2194.6502434755553","2194.6502434755553","2194.6502434755553"
"1226555","","","","2195.0459525641327","2195.0459525641327","2195.0459525641327"
"1227324","","","","2196.9401441962914","2196.9401441962914","2196.9401441962914"
"1228093","","","","2192.2863944106775","2192.2863944106775","2192.2863944106775"
"1228862","","","","2199.593355536863","2199.593355536863","2199.593355536863"
"1229631","","","","2196.1798902298788","2196.1798902298788","2196.1798902298788"
"1230400","","","","2199.5499519871523","2199.5499519871523","2199.5499519871523"
"1231169","","","","2205.9326881530274","2205.9326881530274","2205.9326881530274"
"1231938","","","","2190.833912577482","2190.833912577482","2190.833912577482"
"1232707","","","","2198.0138023605173","2198.0138023605173","2198.0138023605173"
