"Step","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MAX"
"364506","1376.7492878609307","1376.7492878609307","1376.7492878609307","1421.4154255757853","1421.4154255757853","1421.4154255757853","1383.8146063436034","1383.8146063436034","1383.8146063436034"
"365275","1418.5524196756046","1418.5524196756046","1418.5524196756046","1393.3181988057515","1393.3181988057515","1393.3181988057515","1373.4612348281069","1373.4612348281069","1373.4612348281069"
"366044","1411.4419693820632","1411.4419693820632","1411.4419693820632","1399.100604820864","1399.100604820864","1399.100604820864","1386.4997983246647","1386.4997983246647","1386.4997983246647"
"366813","1424.7041256507475","1424.7041256507475","1424.7041256507475","1395.9987569841505","1395.9987569841505","1395.9987569841505","1372.7374045391998","1372.7374045391998","1372.7374045391998"
"367582","1378.2512345617063","1378.2512345617063","1378.2512345617063","1366.262805338321","1366.262805338321","1366.262805338321","1376.9282425287217","1376.9282425287217","1376.9282425287217"
"368351","1432.0237092913337","1432.0237092913337","1432.0237092913337","1386.23517967327","1386.23517967327","1386.23517967327","1370.7855965546237","1370.7855965546237","1370.7855965546237"
"369120","1436.105118526396","1436.105118526396","1436.105118526396","1382.8954943087379","1382.8954943087379","1382.8954943087379","1379.3982739085714","1379.3982739085714","1379.3982739085714"
"369889","1424.203842432101","1424.203842432101","1424.203842432101","1424.2899533834614","1424.2899533834614","1424.2899533834614","1376.1844122397695","1376.1844122397695","1376.1844122397695"
"370658","1437.9132159798132","1437.9132159798132","1437.9132159798132","1426.8582977229069","1426.8582977229069","1426.8582977229069","1371.9278970580306","1371.9278970580306","1371.9278970580306"
"371427","1430.3803547276975","1430.3803547276975","1430.3803547276975","1428.7630840123888","1428.7630840123888","1428.7630840123888","1367.1978291631244","1367.1978291631244","1367.1978291631244"
"372196","1440.0242346538728","1440.0242346538728","1440.0242346538728","1413.4144728224421","1413.4144728224421","1413.4144728224421","1367.8554875260645","1367.8554875260645","1367.8554875260645"
"372965","1433.0534892737276","1433.0534892737276","1433.0534892737276","1395.188216352049","1395.188216352049","1395.188216352049","1358.379270481502","1358.379270481502","1358.379270481502"
"373734","1435.7523119712837","1435.7523119712837","1435.7523119712837","1388.5586711252126","1388.5586711252126","1388.5586711252126","1357.9144468510017","1357.9144468510017","1357.9144468510017"
"374503","1433.7643492141106","1433.7643492141106","1433.7643492141106","1391.3723945730087","1391.3723945730087","1391.3723945730087","1358.9183054276093","1358.9183054276093","1358.9183054276093"
"375272","1430.102367700586","1430.102367700586","1430.102367700586","1421.0634957048658","1421.0634957048658","1421.0634957048658","1356.1894872276528","1356.1894872276528","1356.1894872276528"
"376041","1424.9281460851398","1424.9281460851398","1424.9281460851398","1377.0757130569218","1377.0757130569218","1377.0757130569218","1369.357759526105","1369.357759526105","1369.357759526105"
"376810","1386.6268835431372","1386.6268835431372","1386.6268835431372","1410.1394160825216","1410.1394160825216","1410.1394160825216","1374.2164769536148","1374.2164769536148","1374.2164769536148"
"377579","1408.4194450068483","1408.4194450068483","1408.4194450068483","1401.6345673770045","1401.6345673770045","1401.6345673770045","1369.2943039730842","1369.2943039730842","1369.2943039730842"
"378348","1301.7551974128883","1301.7551974128883","1301.7551974128883","1387.489711900897","1387.489711900897","1387.489711900897","1376.1986483544106","1376.1986483544106","1376.1986483544106"
"379117","1304.8810654429954","1304.8810654429954","1304.8810654429954","1413.0438572344112","1413.0438572344112","1413.0438572344112","1368.4755980638092","1368.4755980638092","1368.4755980638092"
"379886","1311.3886034446423","1311.3886034446423","1311.3886034446423","1417.868363048697","1417.868363048697","1417.868363048697","1365.8937659976057","1365.8937659976057","1365.8937659976057"
"380655","1313.789177277415","1313.789177277415","1313.789177277415","1424.3908287329264","1424.3908287329264","1424.3908287329264","1351.6030824365873","1351.6030824365873","1351.6030824365873"
"381424","1320.7389597326023","1320.7389597326023","1320.7389597326023","1431.7379081323015","1431.7379081323015","1431.7379081323015","1361.4343742159008","1361.4343742159008","1361.4343742159008"
"382193","1310.5125884508873","1310.5125884508873","1310.5125884508873","1434.8968936304784","1434.8968936304784","1434.8968936304784","1362.4775145357535","1362.4775145357535","1362.4775145357535"
"382962","1288.641567785022","1288.641567785022","1288.641567785022","1446.4782855646633","1446.4782855646633","1446.4782855646633","1352.7247420428873","1352.7247420428873","1352.7247420428873"
"383731","1277.9820437422113","1277.9820437422113","1277.9820437422113","1440.681762624753","1440.681762624753","1440.681762624753","1365.2137692925207","1365.2137692925207","1365.2137692925207"
"384500","1310.597269110798","1310.597269110798","1310.597269110798","1424.0984589669902","1424.0984589669902","1424.0984589669902","1342.8883228350096","1342.8883228350096","1342.8883228350096"
"385269","1315.449812458963","1315.449812458963","1315.449812458963","1432.6174348022644","1432.6174348022644","1432.6174348022644","1321.1807254547994","1321.1807254547994","1321.1807254547994"
"386038","1314.7745768211762","1314.7745768211762","1314.7745768211762","1424.2911258562249","1424.2911258562249","1424.2911258562249","1318.0228980656875","1318.0228980656875","1318.0228980656875"
"386807","1372.9042543033481","1372.9042543033481","1372.9042543033481","1388.055144941878","1388.055144941878","1388.055144941878","1308.5621251071748","1308.5621251071748","1308.5621251071748"
"387576","1229.2167000059808","1229.2167000059808","1229.2167000059808","1378.2664983807551","1378.2664983807551","1378.2664983807551","1322.5995207318651","1322.5995207318651","1322.5995207318651"
"388345","1370.5943590465395","1370.5943590465395","1370.5943590465395","1382.0689025542863","1382.0689025542863","1382.0689025542863","1324.8122782033688","1324.8122782033688","1324.8122782033688"
"389114","1346.5438621231417","1346.5438621231417","1346.5438621231417","1373.9395845815166","1373.9395845815166","1373.9395845815166","1322.2666702818544","1322.2666702818544","1322.2666702818544"
"389883","1323.1823141701807","1323.1823141701807","1323.1823141701807","1369.9796199132043","1369.9796199132043","1369.9796199132043","1326.9033990260546","1326.9033990260546","1326.9033990260546"
"390652","1288.035156205373","1288.035156205373","1288.035156205373","1390.0076944802925","1390.0076944802925","1390.0076944802925","1311.8167841294478","1311.8167841294478","1311.8167841294478"
"391421","1312.6504565421772","1312.6504565421772","1312.6504565421772","1418.634213299219","1418.634213299219","1418.634213299219","1323.4311959758215","1323.4311959758215","1323.4311959758215"
"392190","1281.1463774277197","1281.1463774277197","1281.1463774277197","1421.8082817691366","1421.8082817691366","1421.8082817691366","1324.9300751075064","1324.9300751075064","1324.9300751075064"
"392959","1314.7636595895067","1314.7636595895067","1314.7636595895067","1431.9115903243373","1431.9115903243373","1431.9115903243373","1341.8859432594247","1341.8859432594247","1341.8859432594247"
"393728","1303.9211981471135","1303.9211981471135","1303.9211981471135","1436.8125940524353","1436.8125940524353","1436.8125940524353","1334.106641715958","1334.106641715958","1334.106641715958"
"394497","1288.2493162272606","1288.2493162272606","1288.2493162272606","1414.1542711246148","1414.1542711246148","1414.1542711246148","1331.804927566343","1331.804927566343","1331.804927566343"
"395266","1317.6132109923062","1317.6132109923062","1317.6132109923062","1388.073512683045","1388.073512683045","1388.073512683045","1313.375924194406","1313.375924194406","1313.375924194406"
"396035","1324.5783101250872","1324.5783101250872","1324.5783101250872","1378.194165651991","1378.194165651991","1378.194165651991","1293.6611453514854","1293.6611453514854","1293.6611453514854"
"396804","1327.6231966787648","1327.6231966787648","1327.6231966787648","1381.9976552295439","1381.9976552295439","1381.9976552295439","1292.603845248639","1292.603845248639","1292.603845248639"
"397573","1335.1128320326695","1335.1128320326695","1335.1128320326695","1372.3012415758137","1372.3012415758137","1372.3012415758137","1294.9555340413824","1294.9555340413824","1294.9555340413824"
"398342","1317.3105715506285","1317.3105715506285","1317.3105715506285","1382.848927987104","1382.848927987104","1382.848927987104","1305.865599774602","1305.865599774602","1305.865599774602"
"399111","1377.036680841561","1377.036680841561","1377.036680841561","1413.019254068734","1413.019254068734","1413.019254068734","1327.9078615387086","1327.9078615387086","1327.9078615387086"
"399880","1383.7322591981967","1383.7322591981967","1383.7322591981967","1392.7615098733734","1392.7615098733734","1392.7615098733734","1349.248384794231","1349.248384794231","1349.248384794231"
"400649","1440.10069788936","1440.10069788936","1440.10069788936","1389.3209701520418","1389.3209701520418","1389.3209701520418","1350.2558043363924","1350.2558043363924","1350.2558043363924"
"401418","1437.8844648034244","1437.8844648034244","1437.8844648034244","1396.0317855489145","1396.0317855489145","1396.0317855489145","1339.796503273469","1339.796503273469","1339.796503273469"
"402187","1441.5743706903356","1441.5743706903356","1441.5743706903356","1409.2699100077598","1409.2699100077598","1409.2699100077598","1367.072864663962","1367.072864663962","1367.072864663962"
"402956","1440.0675240394723","1440.0675240394723","1440.0675240394723","1412.1544980348356","1412.1544980348356","1412.1544980348356","1358.8587229094976","1358.8587229094976","1358.8587229094976"
"403725","1444.5469928443513","1444.5469928443513","1444.5469928443513","1438.9511059474103","1438.9511059474103","1438.9511059474103","1331.7933546314189","1331.7933546314189","1331.7933546314189"
"404494","1434.8672354534103","1434.8672354534103","1434.8672354534103","1457.727055951438","1457.727055951438","1457.727055951438","1346.7458452319997","1346.7458452319997","1346.7458452319997"
"405263","1437.5856505206398","1437.5856505206398","1437.5856505206398","1453.436550165401","1453.436550165401","1453.436550165401","1344.672289768602","1344.672289768602","1344.672289768602"
"406032","1431.5863014760307","1431.5863014760307","1431.5863014760307","1472.2638439609686","1472.2638439609686","1472.2638439609686","1349.6265419961028","1349.6265419961028","1349.6265419961028"
"406801","1394.197916321031","1394.197916321031","1394.197916321031","1452.8791164042839","1452.8791164042839","1452.8791164042839","1319.8749606450065","1319.8749606450065","1319.8749606450065"
"407570","1390.8481158906543","1390.8481158906543","1390.8481158906543","1467.416744033968","1467.416744033968","1467.416744033968","1334.1334851212323","1334.1334851212323","1334.1334851212323"
"408339","1311.7349443027529","1311.7349443027529","1311.7349443027529","1463.2298654146846","1463.2298654146846","1463.2298654146846","1340.1308334121861","1340.1308334121861","1340.1308334121861"
"409108","1329.1400138255237","1329.1400138255237","1329.1400138255237","1482.857277335022","1482.857277335022","1482.857277335022","1327.6741547898487","1327.6741547898487","1327.6741547898487"
"409877","1336.01460985868","1336.01460985868","1336.01460985868","1478.1022943730973","1478.1022943730973","1478.1022943730973","1331.0498177607324","1331.0498177607324","1331.0498177607324"
"410646","1109.4076000989955","1109.4076000989955","1109.4076000989955","1468.28425521119","1468.28425521119","1468.28425521119","1325.8819080554078","1325.8819080554078","1325.8819080554078"
"411415","1308.2584003280735","1308.2584003280735","1308.2584003280735","1474.5268449192647","1474.5268449192647","1474.5268449192647","1314.3501576098463","1314.3501576098463","1314.3501576098463"
"412184","1260.5547981778807","1260.5547981778807","1260.5547981778807","1501.1892119930149","1501.1892119930149","1501.1892119930149","1303.5745183616293","1303.5745183616293","1303.5745183616293"
"412953","1167.0872660994191","1167.0872660994191","1167.0872660994191","1505.256365549858","1505.256365549858","1505.256365549858","1288.9156837988774","1288.9156837988774","1288.9156837988774"
"413722","1297.48676839494","1297.48676839494","1297.48676839494","1519.0817067547416","1519.0817067547416","1519.0817067547416","1283.6283022124755","1283.6283022124755","1283.6283022124755"
"414491","1259.2142588594397","1259.2142588594397","1259.2142588594397","1516.7436100098753","1516.7436100098753","1516.7436100098753","1278.598465569945","1278.598465569945","1278.598465569945"
"415260","812.5669815495168","812.5669815495168","812.5669815495168","1508.874164671501","1508.874164671501","1508.874164671501","1295.0278200330038","1295.0278200330038","1295.0278200330038"
"416029","90.32799966251426","90.32799966251426","90.32799966251426","1495.6025210134635","1495.6025210134635","1495.6025210134635","1308.9337210140538","1308.9337210140538","1308.9337210140538"
"416798","72.82171539779583","72.82171539779583","72.82171539779583","1506.8196294081527","1506.8196294081527","1506.8196294081527","1297.8791637381544","1297.8791637381544","1297.8791637381544"
