"Step","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1699608306.1197076--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1699608306.1197076--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-88-1699608306.1197076--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"256956","1725.4545654192518","1725.4545654192518","1725.4545654192518"
"257544","1718.7020781811686","1718.7020781811686","1718.7020781811686"
"258132","1733.7134378412143","1733.7134378412143","1733.7134378412143"
"258720","1723.8504181408657","1723.8504181408657","1723.8504181408657"
"259308","1718.8450532727943","1718.8450532727943","1718.8450532727943"
"259896","1710.9049683282929","1710.9049683282929","1710.9049683282929"
"260484","1719.7146957754107","1719.7146957754107","1719.7146957754107"
"261072","1750.0373420383482","1750.0373420383482","1750.0373420383482"
"261660","1704.84187116178","1704.84187116178","1704.84187116178"
"262248","1680.213954582671","1680.213954582671","1680.213954582671"
"262836","1721.0157056498642","1721.0157056498642","1721.0157056498642"
"263424","1724.8659959749402","1724.8659959749402","1724.8659959749402"
"264012","1736.9087098954735","1736.9087098954735","1736.9087098954735"
"264600","1710.913130870294","1710.913130870294","1710.913130870294"
"265188","1703.4652500890923","1703.4652500890923","1703.4652500890923"
"265776","1717.1231406154902","1717.1231406154902","1717.1231406154902"
"266364","1729.5584062142286","1729.5584062142286","1729.5584062142286"
"266952","1715.9829090509784","1715.9829090509784","1715.9829090509784"
"267540","1734.2855687783424","1734.2855687783424","1734.2855687783424"
"268128","1725.5743832279181","1725.5743832279181","1725.5743832279181"
"268716","1725.1167136868057","1725.1167136868057","1725.1167136868057"
"269304","1708.0909353417435","1708.0909353417435","1708.0909353417435"
"269892","1719.7840768586389","1719.7840768586389","1719.7840768586389"
"270480","1717.1660913657638","1717.1660913657638","1717.1660913657638"
"271068","1737.860308056079","1737.860308056079","1737.860308056079"
"271656","1736.8344958825198","1736.8344958825198","1736.8344958825198"
"272244","1713.2794945008363","1713.2794945008363","1713.2794945008363"
"272832","1719.40608022092","1719.40608022092","1719.40608022092"
"273420","1721.123629249362","1721.123629249362","1721.123629249362"
"274008","1731.4537964557294","1731.4537964557294","1731.4537964557294"
"274596","1723.8705922462873","1723.8705922462873","1723.8705922462873"
"275184","1724.2514995486133","1724.2514995486133","1724.2514995486133"
"275772","1731.61879840825","1731.61879840825","1731.61879840825"
"276360","1717.4747568114358","1717.4747568114358","1717.4747568114358"
"276948","1726.7459953734497","1726.7459953734497","1726.7459953734497"
"277536","1730.1386514152082","1730.1386514152082","1730.1386514152082"
"278124","1715.7839051354606","1715.7839051354606","1715.7839051354606"
"278712","1720.8844914856486","1720.8844914856486","1720.8844914856486"
"279300","1720.8514386723793","1720.8514386723793","1720.8514386723793"
"279888","1724.9225682425024","1724.9225682425024","1724.9225682425024"
"280476","1738.0518501231481","1738.0518501231481","1738.0518501231481"
"281064","1724.5927501894087","1724.5927501894087","1724.5927501894087"
"281652","1719.5105176854843","1719.5105176854843","1719.5105176854843"
"282240","1717.9999901502279","1717.9999901502279","1717.9999901502279"
"282828","1723.6166963629548","1723.6166963629548","1723.6166963629548"
"283416","1726.3228369355193","1726.3228369355193","1726.3228369355193"
"284004","1713.454114368087","1713.454114368087","1713.454114368087"
"284592","1719.716055828528","1719.716055828528","1719.716055828528"
"285180","1723.0851854776315","1723.0851854776315","1723.0851854776315"
"285768","1731.4485937525546","1731.4485937525546","1731.4485937525546"
"286356","1717.9717853583306","1717.9717853583306","1717.9717853583306"
"286944","1724.8890812263578","1724.8890812263578","1724.8890812263578"
"287532","1714.0901616215508","1714.0901616215508","1714.0901616215508"
"288120","1731.534415981955","1731.534415981955","1731.534415981955"
"288708","1716.2535870094391","1716.2535870094391","1716.2535870094391"
"289296","1725.885458185485","1725.885458185485","1725.885458185485"
"289884","1731.5101894420734","1731.5101894420734","1731.5101894420734"
"290472","1733.2612380828368","1733.2612380828368","1733.2612380828368"
"291060","1727.4007137142228","1727.4007137142228","1727.4007137142228"
"291648","1723.6010134563755","1723.6010134563755","1723.6010134563755"
"292236","1722.739402308638","1722.739402308638","1722.739402308638"
"292824","1716.1059704628408","1716.1059704628408","1716.1059704628408"
"293412","1713.684217752933","1713.684217752933","1713.684217752933"
"294000","1703.7381554452902","1703.7381554452902","1703.7381554452902"
"294588","1738.871835036258","1738.871835036258","1738.871835036258"
"295176","1736.9199340605576","1736.9199340605576","1736.9199340605576"
"295764","1752.5829170435627","1752.5829170435627","1752.5829170435627"
"296352","1733.299886516408","1733.299886516408","1733.299886516408"
"296940","1736.0304129555768","1736.0304129555768","1736.0304129555768"
"297528","1741.1644183577016","1741.1644183577016","1741.1644183577016"
"298116","1739.3812208582847","1739.3812208582847","1739.3812208582847"
"298704","1733.5260388275904","1733.5260388275904","1733.5260388275904"
"299292","1721.9957029986062","1721.9957029986062","1721.9957029986062"
"299880","1718.902629307349","1718.902629307349","1718.902629307349"
"300468","1731.0455651357292","1731.0455651357292","1731.0455651357292"
"301056","1739.943629968787","1739.943629968787","1739.943629968787"
"301644","1732.703971514037","1732.703971514037","1732.703971514037"
"302232","1729.1530267722542","1729.1530267722542","1729.1530267722542"
"302820","1722.1018395273497","1722.1018395273497","1722.1018395273497"
"303408","1725.8844680289899","1725.8844680289899","1725.8844680289899"
"303996","1729.5962972961877","1729.5962972961877","1729.5962972961877"
"304584","1735.669365171259","1735.669365171259","1735.669365171259"
"305172","1726.6238334354032","1726.6238334354032","1726.6238334354032"
"305760","1746.1261335994955","1746.1261335994955","1746.1261335994955"
"306348","1726.6682693292196","1726.6682693292196","1726.6682693292196"
"306936","1709.419411629223","1709.419411629223","1709.419411629223"
"307524","1732.4861531559598","1732.4861531559598","1732.4861531559598"
"308112","1733.8486036677505","1733.8486036677505","1733.8486036677505"
"308700","1731.214204216703","1731.214204216703","1731.214204216703"
"309288","1749.384795255513","1749.384795255513","1749.384795255513"
"309876","1739.7600155730763","1739.7600155730763","1739.7600155730763"
"310464","1732.6426725996575","1732.6426725996575","1732.6426725996575"
"311052","1741.2381470112816","1741.2381470112816","1741.2381470112816"
"311640","1730.4704904481441","1730.4704904481441","1730.4704904481441"
"312228","1723.9911848833362","1723.9911848833362","1723.9911848833362"
"312816","1731.681266662902","1731.681266662902","1731.681266662902"
"313404","1712.1179184132386","1712.1179184132386","1712.1179184132386"
"313992","1723.9694588482232","1723.9694588482232","1723.9694588482232"
"314580","1740.3932341179627","1740.3932341179627","1740.3932341179627"
"315168","1724.5529601543353","1724.5529601543353","1724.5529601543353"
"315756","1737.2544013430334","1737.2544013430334","1737.2544013430334"
"316344","1749.5032416460388","1749.5032416460388","1749.5032416460388"
"316932","1724.5637750625544","1724.5637750625544","1724.5637750625544"
"317520","1745.7885573929748","1745.7885573929748","1745.7885573929748"
"318108","1727.8620282995043","1727.8620282995043","1727.8620282995043"
"318696","1728.5543112000412","1728.5543112000412","1728.5543112000412"
"319284","1721.2239916992326","1721.2239916992326","1721.2239916992326"
"319872","1731.558064263263","1731.558064263263","1731.558064263263"
"320460","1728.5881910941716","1728.5881910941716","1728.5881910941716"
"321048","1738.7781865221712","1738.7781865221712","1738.7781865221712"
"321636","1728.9361008665273","1728.9361008665273","1728.9361008665273"
"322224","1754.8777633496634","1754.8777633496634","1754.8777633496634"
"322812","1736.5558181825827","1736.5558181825827","1736.5558181825827"
"323400","1734.741873724294","1734.741873724294","1734.741873724294"
"323988","1745.1395607048896","1745.1395607048896","1745.1395607048896"
"324576","1749.7904858402223","1749.7904858402223","1749.7904858402223"
"325164","1737.6501153268593","1737.6501153268593","1737.6501153268593"
"325752","1755.4125415921678","1755.4125415921678","1755.4125415921678"
"326340","1742.4373407805301","1742.4373407805301","1742.4373407805301"
"326928","1754.3943939189073","1754.3943939189073","1754.3943939189073"
"327516","1737.7134772285387","1737.7134772285387","1737.7134772285387"
"328104","1741.0702171465498","1741.0702171465498","1741.0702171465498"
"328692","1741.523272543749","1741.523272543749","1741.523272543749"
"329280","1699.5847489647977","1699.5847489647977","1699.5847489647977"
"329868","1735.3104854351902","1735.3104854351902","1735.3104854351902"
"330456","1751.1576016957056","1751.1576016957056","1751.1576016957056"
"331044","1749.4948219400844","1749.4948219400844","1749.4948219400844"
"331632","1745.283486916964","1745.283486916964","1745.283486916964"
"332220","1721.4263240096386","1721.4263240096386","1721.4263240096386"
"332808","1738.0537093269063","1738.0537093269063","1738.0537093269063"
"333396","1740.7263162197298","1740.7263162197298","1740.7263162197298"
"333984","1759.6598971309652","1759.6598971309652","1759.6598971309652"
"334572","1697.1402169035914","1697.1402169035914","1697.1402169035914"
"335160","1743.915178363307","1743.915178363307","1743.915178363307"
"335748","1757.0456318120487","1757.0456318120487","1757.0456318120487"
"336336","1751.4080678694718","1751.4080678694718","1751.4080678694718"
"336924","1740.8676776216635","1740.8676776216635","1740.8676776216635"
"337512","1751.779402297363","1751.779402297363","1751.779402297363"
"338100","1747.9685978474715","1747.9685978474715","1747.9685978474715"
"338688","1749.105292257222","1749.105292257222","1749.105292257222"
"339276","1740.9790091412178","1740.9790091412178","1740.9790091412178"
"339864","1743.2611321219015","1743.2611321219015","1743.2611321219015"
"340452","1739.8554330574716","1739.8554330574716","1739.8554330574716"
"341040","1736.1076281878918","1736.1076281878918","1736.1076281878918"
"341628","1745.8057173594148","1745.8057173594148","1745.8057173594148"
"342216","1748.737887473718","1748.737887473718","1748.737887473718"
"342804","1738.1030647191849","1738.1030647191849","1738.1030647191849"
"343392","1756.7088126140634","1756.7088126140634","1756.7088126140634"
"343980","1761.0273255093255","1761.0273255093255","1761.0273255093255"
"344568","1774.545337263945","1774.545337263945","1774.545337263945"
"345156","1756.514329312957","1756.514329312957","1756.514329312957"
"345744","1747.5112116088526","1747.5112116088526","1747.5112116088526"
"346332","1763.7161339707552","1763.7161339707552","1763.7161339707552"
"346920","1749.7350675008458","1749.7350675008458","1749.7350675008458"
"347508","1753.8056512823957","1753.8056512823957","1753.8056512823957"
"348096","1752.8595133469507","1752.8595133469507","1752.8595133469507"
"348684","1751.6721389646157","1751.6721389646157","1751.6721389646157"
"349272","1727.4445570263929","1727.4445570263929","1727.4445570263929"
"349860","1764.0004271193727","1764.0004271193727","1764.0004271193727"
"350448","1749.569285173643","1749.569285173643","1749.569285173643"
"351036","1758.8433834807781","1758.8433834807781","1758.8433834807781"
"351624","1732.4103711068485","1732.4103711068485","1732.4103711068485"
"352212","1752.0382023518034","1752.0382023518034","1752.0382023518034"
"352800","1734.471480484076","1734.471480484076","1734.471480484076"
"353388","1737.2616920626986","1737.2616920626986","1737.2616920626986"
"353976","1750.4630140005588","1750.4630140005588","1750.4630140005588"
"354564","1751.9096421321253","1751.9096421321253","1751.9096421321253"
"355152","1736.0110797051157","1736.0110797051157","1736.0110797051157"
"355740","1723.297848951916","1723.297848951916","1723.297848951916"
"356328","1729.640708460899","1729.640708460899","1729.640708460899"
"356916","1745.3675058514043","1745.3675058514043","1745.3675058514043"
"357504","1733.4263466272373","1733.4263466272373","1733.4263466272373"
"358092","1733.788615833538","1733.788615833538","1733.788615833538"
"358680","1761.5009942725378","1761.5009942725378","1761.5009942725378"
"359268","1753.1917067497889","1753.1917067497889","1753.1917067497889"
"359856","1755.3272777750608","1755.3272777750608","1755.3272777750608"
"360444","1756.036331918221","1756.036331918221","1756.036331918221"
"361032","1727.470142101306","1727.470142101306","1727.470142101306"
"361620","1758.0298755855265","1758.0298755855265","1758.0298755855265"
"362208","1731.7802748027532","1731.7802748027532","1731.7802748027532"
"362796","1756.1816613351994","1756.1816613351994","1756.1816613351994"
"363384","1768.0190176222625","1768.0190176222625","1768.0190176222625"
"363972","1720.4737698538627","1720.4737698538627","1720.4737698538627"
"364560","1759.693295053859","1759.693295053859","1759.693295053859"
"365148","1720.8678646324768","1720.8678646324768","1720.8678646324768"
"365736","1748.3063619469142","1748.3063619469142","1748.3063619469142"
"366324","1763.4805919736352","1763.4805919736352","1763.4805919736352"
"366912","1745.0704155261767","1745.0704155261767","1745.0704155261767"
"367500","1756.120477814541","1756.120477814541","1756.120477814541"
"368088","1744.57348852754","1744.57348852754","1744.57348852754"
"368676","1752.1294766545507","1752.1294766545507","1752.1294766545507"
"369264","1750.9087346566737","1750.9087346566737","1750.9087346566737"
"369852","1737.148569366454","1737.148569366454","1737.148569366454"
"370440","1761.5046617990038","1761.5046617990038","1761.5046617990038"
